email,nazov_obce,url_obce
"info@podhorany.eu","Podhorany Presov","https://www.taxinearme.sk"
"obecnyurad@podhorie.sk","Podhorie","https://www.taxinearme.sk"
"podhorie@obecpodhorie.info","Podhorieza","https://www.taxinearme.sk"
"podhorod@lekosonline.sk","Podhorod","https://www.taxinearme.sk"
"obecpodhradie@topolcany.net","Podhradie Topolcany","https://www.taxinearme.sk"
"podhradie@prievidzanet.sk","Podhradie Prievidza","https://www.taxinearme.sk"
"starosta@podhradie-martin.sk","Podhradie","https://www.taxinearme.sk"
"obecpodhradik@gmail.com","Podhradik","https://www.taxinearme.sk"
"podkonice@podkonice.sk","Podkonice","https://www.taxinearme.sk"
"obecpodkrivan@gmail.com","Podkrivan","https://www.taxinearme.sk"
"info@podkylava.sk","Podkylava","https://www.taxinearme.sk"
"podluzany@imilsoft.sk","Podluzany","https://www.taxinearme.sk"
"ocupodluzany@slovanet.sk","Podluzany Banovcenadbebravou","https://www.taxinearme.sk"
"starosta@podolie.sk","Podolie","https://www.taxinearme.sk"
"mupodolinec@podolinec.eu","Podolinec","https://www.taxinearme.sk"
"obec@podrecany.sk","Podrecany","https://www.taxinearme.sk"
"obec.podskalie@gmail.com","Podskalie","https://www.taxinearme.sk"
"obec@podturen.sk","Podturen","https://www.taxinearme.sk"
"obec@podvysoka.sk,","Podvysoka","https://www.taxinearme.sk"
"obec@podzamcok.sk","Podzamcok","https://www.taxinearme.sk"
"obec@pohorela.sk","Pohorela","https://www.taxinearme.sk"
"starostka@pohranice.sk","Pohranice","https://www.taxinearme.sk"
"ppolhora@ppolhora.sk","Pohronskapolhora","https://www.taxinearme.sk"
"obec.pohronskybukovec@zoznam.sk","Pohronskybukovec","https://www.taxinearme.sk"
"info@pohronskyruskov.sk","Pohronskyruskov","https://www.taxinearme.sk"
"obecpochabany@gmail.com","Pochabany","https://www.taxinearme.sk"
"obecpokryvac@gmail.com","Pokryvac","https://www.taxinearme.sk"
"obu@polanovce.sk","Polanovce","https://www.taxinearme.sk"
"obecpolany@gmail.com","Polany","https://www.taxinearme.sk"
"starosta@poliakovce.sk","Poliakovce","https://www.taxinearme.sk"
"obecpolianka@obecpolianka.sk","Polianka","https://www.taxinearme.sk"
"polichno@polichno.sk","Polichno","https://www.taxinearme.sk"
"obecpolina@gmail.com","Polina","https://www.taxinearme.sk"
"obec@polnykesov.eu","Polnykesov","https://www.taxinearme.sk"
"podatelna@poloma.sk","Poloma","https://www.taxinearme.sk"
"starosta@polomka.sk","Polomka","https://www.taxinearme.sk"
"mesto@poltar.sk","Poltar","https://www.taxinearme.sk"
"poluvsie@poluvsie.sk","Poluvsie","https://www.taxinearme.sk"
"poniky@poniky.sk","Poniky","https://www.taxinearme.sk"
"podatelna@msupoprad.sk","Poprad","https://www.taxinearme.sk"
"sekretariat@poproc.sk","Poproc Kosice","https://www.taxinearme.sk"
"obec@popudinskemocidlany.sk","Popudinskemocidlany","https://www.taxinearme.sk"
"obecporac@demax.sk","Porac","https://www.taxinearme.sk"
"ocuporiadie@poriadie.sk","Poriadie","https://www.taxinearme.sk"
"porostov@lekosonline.sk","Porostov","https://www.taxinearme.sk"
"starosta@poruba.sk","Poruba","https://www.taxinearme.sk"
"poruba@poruba.eu","Porubapodvyhorlatom","https://www.taxinearme.sk"
"obec@porubka.sk","Porubka Kosice","https://www.taxinearme.sk"
"obecporubka@gmail.com","Porubka Bardejov","https://www.taxinearme.sk"
"porubka.humenne@gmail.com","Porubka Humenne","https://www.taxinearme.sk"
"ouporubka@obecporubka.sk","Porubka","https://www.taxinearme.sk"
"ocu.posa@slovanet.sk","Posa","https://www.taxinearme.sk"
"obecpotok.ou@gmail.com","Potok","https://www.taxinearme.sk"
"starostapotok@zoznam.sk","Potok Ruzomberok","https://www.taxinearme.sk"
"obec@potoky.sk","Potoky","https://www.taxinearme.sk"
"obec@potonske-luky.sk","Potonskeluky","https://www.taxinearme.sk"
"sekretariat@obecpotor.sk","Potor","https://www.taxinearme.sk"
"info@potvorice.sk","Potvorice","https://www.taxinearme.sk"
"podatelna@obec-povazany.sk","Povazany","https://www.taxinearme.sk"
"primator@povazska-bystrica.sk","Povazskabystrica","https://www.taxinearme.sk"
"info@obec-povina.sk","Povina","https://www.taxinearme.sk"
"oupovoda@obecpovoda.sk","Povoda","https://www.taxinearme.sk"
"povraznik@povraznik.sk","Povraznik","https://www.taxinearme.sk"
"ocupozba@gmail.com","Pozba","https://www.taxinearme.sk"
"ocu.pozdisovce@inmail.sk","Pozdisovce","https://www.taxinearme.sk"
"obecpraha@azet.sk","Praha","https://www.taxinearme.sk"
"sekretariat@prakovce.sk","Prakovce","https://www.taxinearme.sk"
"obec@prasice.sk","Prasice","https://www.taxinearme.sk"
"obecprasnik@prasnik.sk","Prasnik","https://www.taxinearme.sk"
"podatelna@pravenec.sk","Pravenec","https://www.taxinearme.sk"
"pravica@azet.sk","Pravica","https://www.taxinearme.sk"
"ocu@obecpravotice.sk","Pravotice","https://www.taxinearme.sk"
"podatelna@praznovce.sk","Praznovce","https://www.taxinearme.sk"
"obecprecin@precin.eu","Precin","https://www.taxinearme.sk"
"obecpredajna@gmail.com","Predajna","https://www.taxinearme.sk"
"obecnyurad@predmier.sk","Predmier","https://www.taxinearme.sk"
"starostka@prencov.sk","Prencov","https://www.taxinearme.sk"
"info@obecpreselany.sk","Preselany","https://www.taxinearme.sk"
"sekretariat@prestavlky.sk","Prestavlky","https://www.taxinearme.sk"
"mesto.radnica@presov.sk","Presov","https://www.taxinearme.sk"
"info@pribelce.sk","Pribelce","https://www.taxinearme.sk"
"obecpribenik@gmail.com","Pribenik","https://www.taxinearme.sk"
"info@pribeta.sk","Pribeta","https://www.taxinearme.sk"
"ocupribis@pribis.sk","Pribis","https://www.taxinearme.sk"
"ocu@obecpribovce.sk","Pribovce","https://www.taxinearme.sk"
"pribylina@pribylina.sk","Pribylina","https://www.taxinearme.sk"
"obec@priechod.sk","Priechod","https://www.taxinearme.sk"
"ocupriekopa@lekosonline.sk","Priekopa","https://www.taxinearme.sk"
"kancelaria@priepasne.sk","Priepasne","https://www.taxinearme.sk"
"obecprietrz@obecprietrz.sk","Prietry","https://www.taxinearme.sk"
"obec@prietrzka.sk","Prietrzka","https://www.taxinearme.sk"
"starostka.prievaly@gmail.com","Prievaly","https://www.taxinearme.sk"
"info@prievidza.sk","Prievidza","https://www.taxinearme.sk"
"obecprihradzany@gmail.com","Prihradzany","https://www.taxinearme.sk"
"miroslavgoldir1976@gmail.com","Prikra","https://www.taxinearme.sk"
"obec@prislop.sk","Prislop","https://www.taxinearme.sk"
"obecpritulany@zoznam.sk","Pritulany","https://www.taxinearme.sk"
"obec.proc@gmail.com","Proc","https://www.taxinearme.sk"
"obecprochot@prochot.dcom.sk","Prochot","https://www.taxinearme.sk"
"prosacov@centrum.sk","Prosacov","https://www.taxinearme.sk"
"podatelna@prosiek.sk","Prosiek","https://www.taxinearme.sk"
"ocu.prsa@centrum.sk","Prsa","https://www.taxinearme.sk"
"prednosta@obecpruske.sk","Pruske","https://www.taxinearme.sk"
"starosta@prusy.sk","Prusy","https://www.taxinearme.sk"
"starosta@pruzina.eu","Pruzina","https://www.taxinearme.sk"
"mihalikovahanka@centrum.sk","Pstrina","https://www.taxinearme.sk"
"pticie@pticie.sk","Pticie","https://www.taxinearme.sk"
"ptruksa@pobox.sk","Ptruksa","https://www.taxinearme.sk"
"podatelna@pucov.sk","Pucov","https://www.taxinearme.sk"
"msu@puchov.sk","Puchov","https://www.taxinearme.sk"
"pukanec@pukanec.sk","Pukanec","https://www.taxinearme.sk"
"pustecemerne@minet.sk","Pustecemerne","https://www.taxinearme.sk"
"obec@pustepole.sk","Pustepole","https://www.taxinearme.sk"
"obec@obecpustesady.sk","Pustesady","https://www.taxinearme.sk"
"ou@pusteulany.sk","Pusteulany","https://www.taxinearme.sk"
"ocupusovce@pobox.sk","Pusovce","https://www.taxinearme.sk"
"rabca@rabca.sk","Rabca","https://www.taxinearme.sk"
"ocu@rabcice.sk","Rabcice","https://www.taxinearme.sk"
"ocurad@centrum.sk","Rad","https://www.taxinearme.sk"
"obecradatice@onlinenet.sk","Radatice","https://www.taxinearme.sk"
"info@radava.sk","Radava","https://www.taxinearme.sk"
"obec@radimov.sk","Radimov","https://www.taxinearme.sk"
"obec.radnovce@centrum.sk","Radnovce","https://www.taxinearme.sk"
"ocu@radobica.sk","Radobica","https://www.taxinearme.sk"
"info@radola.sk","Radola","https://www.taxinearme.sk"
"obecnyuradradoma@gmail.com","Raoma","https://www.taxinearme.sk"
"radostka@radostka.sk","Radostka","https://www.taxinearme.sk"
"ou@radosina.sk","Radosina","https://www.taxinearme.sk"
"radosovce@radosovce.sk","Radosovceobec","https://www.taxinearme.sk"
"info@radosovcett.sk","Radosovce","https://www.taxinearme.sk"
"obecradvan@pnet.sk","Radvannaddunajom","https://www.taxinearme.sk"
"sekretariat@obecradvan.sk","Radvannadlaborcom","https://www.taxinearme.sk"
"obecradvanovce@obecradvanovce.sk","Radvanovce","https://www.taxinearme.sk"
"info@radzovce.sk","Radzovce","https://www.taxinearme.sk"
"rafajovce-ocu@post.sk","Rafajovce","https://www.taxinearme.sk"
"podatelna@rajcany.sk","Rajcany","https://www.taxinearme.sk"
"msu@rajec.sk","Rajec","https://www.taxinearme.sk"
"info@rajeckalesna.info","Rajeckalesna","https://www.taxinearme.sk"
"sekretariat@rajecke-teplice.sk","Rajecketeplice","https://www.taxinearme.sk"
"info@obec-rakos.sk","Rakos","https://www.taxinearme.sk"
"info_ke@obecrakos.sk","Rakos Kosice","https://www.taxinearme.sk"
"rakova@rakova.sk","Rakova","https://www.taxinearme.sk"
"obecrakovcik@gmail.com","Rakovcik","https://www.taxinearme.sk"
"ocurakovec@gmail.com","Rakovec Nad Ondavou","https://www.taxinearme.sk"
"info@rakovice.sk","Rakovice","https://www.taxinearme.sk"
"obec@rakovnica.sk","Rakovnica","https://www.taxinearme.sk"
"obec@rakovo.sk","Rakovo","https://www.taxinearme.sk"
"obec@raksa.sk","Raksa","https://www.taxinearme.sk"
"obec@rakusy.sk","Rakusy","https://www.taxinearme.sk"
"ourakytnik@rsnet.sk","Rakytnik","https://www.taxinearme.sk"
"obecrankovce@netkosice.sk","Rankovce","https://www.taxinearme.sk"
"rapovce@dkn.sk","Rapovce","https://www.taxinearme.sk"
"info@raslavice.sk","Raslavice","https://www.taxinearme.sk"
"obecrastislavice@gmail.com","Rastislavice","https://www.taxinearme.sk"
"rasice@post.sk","Rasice","https://www.taxinearme.sk"
"starosta.ratka@gmail.com","Ratka","https://www.taxinearme.sk"
"podatelna@obecratkova.sk","Ratkova","https://www.taxinearme.sk"
"ouratkovce@ratkovce.sk","Ratkovce","https://www.taxinearme.sk"
"obec@ratkovo.sk","Ratkovo","https://www.taxinearme.sk"
"info@ratkovskalehota.sk","Ratkovskalehota","https://www.taxinearme.sk"
"info@ratkovskasucha.sk","Ratkovska Sucha","https://www.taxinearme.sk"
"info@ratkovskebystre.sk","Ratkovskebystre","https://www.taxinearme.sk"
"ou@obec-ratnovce.sk","Ratnovce","https://www.taxinearme.sk"
"obecratvaj@centrum.sk","Ratvaj","https://www.taxinearme.sk"
"obecraztocno@obecraztocno.sk","Raztocno","https://www.taxinearme.sk"
"raztoka@slovanet.sk","Raztoka","https://www.taxinearme.sk"
"raznany@raznany.sk","Raznany","https://www.taxinearme.sk"
"reca@nextra.sk","Reca","https://www.taxinearme.sk"
"obecregetovka@gmail.com","Regetovka","https://www.taxinearme.sk"
"starosta@rejdova.sk","Rejdova","https://www.taxinearme.sk"
"obecrelov@compnet.sk","Relov","https://www.taxinearme.sk"
"obec@obecremeniny.sk","Remeniny","https://www.taxinearme.sk"
"urad@remetskehamre.sk","Remetskehamre","https://www.taxinearme.sk"
"obec.rencisov@post.sk","Rencisov","https://www.taxinearme.sk"
"urad@repejov.sk","Repejov","https://www.taxinearme.sk"
"info@repiste.sk","Repiste","https://www.taxinearme.sk"
"obecnyuradresica@gmail.com","Resica","https://www.taxinearme.sk"
"info@obecresov.sk","Resov","https://www.taxinearme.sk"
"info@revuca.sk,","Revuca","https://www.taxinearme.sk"
"revuckalehota@ferdonet.sk","Revuckalehota","https://www.taxinearme.sk"
"obec@riecka.sk","Rieckabb","https://www.taxinearme.sk"
"obec.riecka@gemernet.sk","Riecka","https://www.taxinearme.sk"
"richnava@richnava.sk","Richnava","https://www.taxinearme.sk"
"starosta@richvald.sk","Richvald","https://www.taxinearme.sk"
"obec@obecrimavskabana.sk","Rimavskabana","https://www.taxinearme.sk"
"info@rimavskasec.eu","Rimavskasec","https://www.taxinearme.sk"
"mesto@rimavskasobota.sk","Rimavskasobota","https://www.taxinearme.sk"
"r.brezovo@pmxmail.sk","Rimavskebrezovo","https://www.taxinearme.sk"
"obec@rimavskejanovce.sk","Rimavskejanovce","https://www.taxinearme.sk"
"obec@rimavskezaluzany.eu","Rimavskezaluzany","https://www.taxinearme.sk"
"obecrisnovce@gmail.com","Risnovce","https://www.taxinearme.sk"
"rohov@rohov.sk","Rohov","https://www.taxinearme.sk"
"starosta@rohovce.sk","Rohovce","https://www.taxinearme.sk"
"starosta@rohoznik.sk","Rohoznik","https://www.taxinearme.sk"
"starosta@obecrohoznik.sk","Rohoznik Humenne","https://www.taxinearme.sk"
"rochovce@gmail.com","Rochovce","https://www.taxinearme.sk"
"obecrokycany@gmail.com","Rokycany","https://www.taxinearme.sk"
"obec@rokytov.sk","Rokytov","https://www.taxinearme.sk"
"ocurokytov@netrox.sk","Rokytovprihumennom","https://www.taxinearme.sk"
"obec.rokytovce@gmail.com","Rokytovce","https://www.taxinearme.sk"
"info@obecrosina.sk","Rosina","https://www.taxinearme.sk"
"roskovce@zoznam.sk","Roskovce","https://www.taxinearme.sk"
"obecrostar@gmail.com","Rostar","https://www.taxinearme.sk"
"rovensko@rovensko.sk","Rovensko","https://www.taxinearme.sk"
"obecrovinka@obecrovinka.sk","Rovinka","https://www.taxinearme.sk"
"info@rovnany.sk","Rovnany","https://www.taxinearme.sk"
"rovneobec@zoznam.sk","Rovne","https://www.taxinearme.sk"
"obecrovne@rovne.eu","Rovne_humenne","https://www.taxinearme.sk"
"obecrovne@centrum.sk","Rovne_svidnik","https://www.taxinearme.sk"
"obec@rozhanovce.com","Rozhanovce","https://www.taxinearme.sk"
"ouroztoky@gmail.com","Roztoky","https://www.taxinearme.sk"
"obec@rozkovany.sk","Rozkovany","https://www.taxinearme.sk"
"primator@roznava.sk","Roznava","https://www.taxinearme.sk"
"obec@roznavskebystre.sk","Roznavskebystre","https://www.taxinearme.sk"
"obecruban@gmail.com","Ruban","https://www.taxinearme.sk"
"starosta@rudina.sk","Rudina","https://www.taxinearme.sk"
"obec@rudinka.sk","Rudinka","https://www.taxinearme.sk"
"rudinska@rudinska.sk","Rudinska","https://www.taxinearme.sk"
"rudlov@obecrudlov.sk","Rudlov","https://www.taxinearme.sk"
"obecnyurad@obecrudna.sk","Rudna","https://www.taxinearme.sk"
"obec@rudnany.sk","Rudnany","https://www.taxinearme.sk"
"obec@rudnianskalehota.sk","Rudnianskalehota","https://www.taxinearme.sk"
"obec.rudnik@eposta.sk","Rudnik Kosice","https://www.taxinearme.sk"
"obec@rudnik.sk","Rudnik","https://www.taxinearme.sk"
"uradrudno@gaya.sk","Rudno","https://www.taxinearme.sk"
"rudnonadhronom@rudnonadhronom.sk","Rudnonadhronom","https://www.taxinearme.sk"
"rumanova@rumanova.sk","Rumanova","https://www.taxinearme.sk"
"obecrumince@centrum.sk","Rumince","https://www.taxinearme.sk"
"obecrunina@stonline.sk","Runina","https://www.taxinearme.sk"
"imrich.lakatos73@gmail.com","Ruska","https://www.taxinearme.sk"
"ruskabystra@lekosonline.sk","Ruskabystra","https://www.taxinearme.sk"
"ruskakajna@gmail.com","Ruskakajna","https://www.taxinearme.sk"
"ruskanovaves@gmail.com","Ruskanovaves","https://www.taxinearme.sk"
"sekretariat@ruskaporuba.sk","Ruskaporuba","https://www.taxinearme.sk"
"obecnyurad@obecruskavola.sk","Ruskavola","https://www.taxinearme.sk"
"miroslavtomco@gmail.com","Ruskavolanadpopradom","https://www.taxinearme.sk"
"obecruskavolova@lekosonline.sk","Ruskavolova","https://www.taxinearme.sk"
"ocu@obecruskov.sk","Ruskov","https://www.taxinearme.sk"
"ruskovce@post.sk","Ruskovce Kosice","https://www.taxinearme.sk"
"obecruskovce@pbi.sk","Ruskovce","https://www.taxinearme.sk"
"ocuruskyhrabovec@centrum.sk","Ruskyhrabovec","https://www.taxinearme.sk"
"obecruskypotok@gmail.com","Ruskypotok","https://www.taxinearme.sk"
"starosta.ruzina@gmail.com","Ruzina","https://www.taxinearme.sk"
"obec@ruzindol.sk","Ruzindol","https://www.taxinearme.sk"
"ruzomberok@ruzomberok.sk","Ruzomberok","https://www.taxinearme.sk"
"obec@rybany.sk","Rybany","https://www.taxinearme.sk"
"ou@obecrybky.sk","Rybky","https://www.taxinearme.sk"
"obecrybnik@gmail.com","Ribnik","https://www.taxinearme.sk"
"starosta@obecrybnik.sk","Rybnik","https://www.taxinearme.sk"
"obecrykyncice@gmail.com","Rykyncice","https://www.taxinearme.sk"
"msu@sabinov.sk","Sabinov","https://www.taxinearme.sk"
"obec@sacurov.sk","Sacurov","https://www.taxinearme.sk"
"obec@sadocne.sk","Sadocne","https://www.taxinearme.sk"
"ocusady@gmail.com","Sadynadtorysou","https://www.taxinearme.sk"
"starosta@obecsalka.sk","Salka","https://www.taxinearme.sk"
"starosta@santovka.sk","Santovka","https://www.taxinearme.sk"
"obecsap@obecsap.eu","Sap","https://www.taxinearme.sk"
"obec.sasa@pobox.sk","Sasa Revuca","https://www.taxinearme.sk"
"obec@sasa.sk","Sasa","https://www.taxinearme.sk"
"obecsasinkovo@gmail.com","Sasinkovo","https://www.taxinearme.sk"
"sazdice@gmail.com","Sazdice","https://www.taxinearme.sk"
"podatelna@sebedinbecov.sk","Sebedinbecov","https://www.taxinearme.sk"
"starosta@sebedrazie.sk","Sebedrazie","https://www.taxinearme.sk"
"info@sebechleby.com","Sebechleby","https://www.taxinearme.sk"
"starosta@obecsec.sk","Sec","https://www.taxinearme.sk"
"secianky@gmail.com","Secianka","https://www.taxinearme.sk"
"primator@secovce.sk","Secovce","https://www.taxinearme.sk"
"ousp@he.psg.sk","Secovskapolianka","https://www.taxinearme.sk"
"obec@sedliackadubova.sk","Sedliackadubova","https://www.taxinearme.sk"
"obecsedlice@sedlice.sk","Sedlice","https://www.taxinearme.sk"
"obecsedliska@gmail.com","Sedliska","https://www.taxinearme.sk"
"obecnyurad@sedmerovec.sk","Sedmerovec","https://www.taxinearme.sk"
"sejkov@lekosonline.sk","Sejkov","https://www.taxinearme.sk"
"obecnyurad@obecsekule.sk","Sekule","https://www.taxinearme.sk"
"obecselany@slovanet.sk","Selany","https://www.taxinearme.sk"
"ouselce@selce.sk","Selcebb","https://www.taxinearme.sk"
"starosta@obecselce.sk","Selce","https://www.taxinearme.sk"
"selcegemer@gmail.com","Selcept","https://www.taxinearme.sk"
"info@selec.sk","Selec","https://www.taxinearme.sk"
"obecselice@salamon.sk","Selice","https://www.taxinearme.sk"
"podatelna@semerovo.sk","Semerovo","https://www.taxinearme.sk"
"obecsena@obecsena.sk","Sena","https://www.taxinearme.sk"
"musenec@senec.sk","Senec","https://www.taxinearme.sk"
"obec.seniakovce@zoznam.sk","Seniakovce","https://www.taxinearme.sk"
"primator@senica.sk","Senica","https://www.taxinearme.sk"
"obec.senne@gmail.com","Senne","https://www.taxinearme.sk"
"ousenne@gmail.com","Senne Michalovce","https://www.taxinearme.sk"
"info@senohrad.sk","Senohrad","https://www.taxinearme.sk"
"mu@sered.sk","Sered","https://www.taxinearme.sk"
"obec@sielnica.sk","Sielnica","https://www.taxinearme.sk"
"ousihelne@orava.sk","Sihelne","https://www.taxinearme.sk"
"obecsihla@gmail.com","Sihla","https://www.taxinearme.sk"
"sikenica@sikenica.sk","Sikenica","https://www.taxinearme.sk"
"ocu.sikenicka@sikenicka.sk","Sikenicka","https://www.taxinearme.sk"
"obecnyurad@siladice.sk","Siladice","https://www.taxinearme.sk"
"obec.silica@mail.t-com.sk","Silica","https://www.taxinearme.sk"
"obecsb@gmail.com","Silickabrezova","https://www.taxinearme.sk"
"obec.silickajablonica@gmail.com","Silickajablonica","https://www.taxinearme.sk"
"info@obecsirk.sk","Sirk","https://www.taxinearme.sk"
"obecsirnik@trenet.sk","Sirnik","https://www.taxinearme.sk"
"obec@skacany.sk","Skacany","https://www.taxinearme.sk"
"mesto@mesto.skalica.sk","Skalica","https://www.taxinearme.sk"
"obec@skalite.sk","Skalite","https://www.taxinearme.sk"
"info@skalkanadvahom.sk","Skalkanadvahom","https://www.taxinearme.sk"
"ocu.skaros@skaros.sk","Skaros","https://www.taxinearme.sk"
"obec.skeresovo@gmail.com","Skeresovo","https://www.taxinearme.sk"
"ousklabina@pobox.sk","Sklabina","https://www.taxinearme.sk"
"posta@obecsklabina.sk","Sklabina Martin","https://www.taxinearme.sk"
"obec@sklabinskypodzamok.sk","Sklabinskypodzamok","https://www.taxinearme.sk"
"skl-obecnyurad@gaya.sk","Sklene","https://www.taxinearme.sk"
