obec,email_1,email_2,telefon,web,url
"Pakostov","pakostov24@gmail.com","","0118630671","https://www.pakostov.sk","https://www.e-obce.sk/obec/pakostov/pakostov.html"
"Palarikovo","starostka@obecpalarikovo.sk","","0118630671","https://www.obecpalarikovo.sk","https://www.e-obce.sk/obec/palarikovo/palarikovo.html"
"Palin","oupalin@minet.sk","","0118630671","https://www.obecpalin.eu","https://www.e-obce.sk/obec/palin/palin.html"
"Palota","obecpalota@zoznam.sk","","0118630671","","https://www.e-obce.sk/obec/palota/palota.html"
"Pana","obec.pana@gmail.com","","0118630671","https://www.pana.ocu.sk","https://www.e-obce.sk/obec/pana/pana.html"
"Panickedravce","obec@panickedravce.sk","starosta@panickedravce.sk","0118630671","https://www.panickedravce.sk","https://www.e-obce.sk/obec/panickedravce/panicke-dravce.html"
"Panovce","obecpanovce@gmail.com","","0118630671","https://www.obecpanovce.sk","https://www.e-obce.sk/obec/panovce/panovce.html"
"Papin","ou.papin@obecpapin.sk","","0118630671","https://www.obecpapin.sk","https://www.e-obce.sk/obec/papin/papin.html"
"Papradno","papradno@papradno.sk","roman.spanihel@papradno.sk","0118630671","https://www.papradno.sk","https://www.e-obce.sk/obec/papradno/papradno.html"
"Parchovany","ocu@parchovany.sk","starosta@parchovany.sk","0118630671","https://www.parchovany.sk","https://www.e-obce.sk/obec/parchovany/parchovany.html"
"Parihuzovce","parihuzovce@gmail.com","","0118630671","","https://www.e-obce.sk/obec/parihuzovce/parihuzovce.html"
"Parnica","ocuparnica@dkubin.sk","","0118630671","https://www.parnica.sk","https://www.e-obce.sk/obec/parnica/parnica.html"
"Partizanska_lupca","ou@partizanskalupca.com","starosta@partizanskalupca.com","0118630671","https://www.partizanskalupca.com","https://www.e-obce.sk/obec/partizanska_lupca/partizanska-lupca.html"
"Partizanske","primator@partizanske.sk","sekretariat@partizanske.sk","0118630671","https://www.partizanske.sk","https://www.e-obce.sk/obec/partizanske/partizanske.html"
"Pastovce","pastovce@pastovce.sk","","0118630671","https://www.pastovce.sk","https://www.e-obce.sk/obec/pastovce/pastovce.html"
"Pastuchov","starosta@pastuchov.sk","","0118630671","https://www.pastuchov.sk","https://www.e-obce.sk/obec/pastuchov/pastuchov.html"
"Paskova","obec@paskova.sk","","0118630671","https://www.paskova.sk","https://www.e-obce.sk/obec/paskova/paskova.html"
"Pastinazavada","obec@pastinazavada.sk","","0118630671","https://www.pastinazavada.sk","https://www.e-obce.sk/obec/pastinazavada/pastina-zavada.html"
"Pata","starosta@obecpata.sk","","0118630671","https://www.obecpata.sk","https://www.e-obce.sk/obec/pata/pata.html"
"Patas","obecpatas@real-net.sk","","0118630671","https://www.obecpatas.sk","https://www.e-obce.sk/obec/patas/patas.html"
"Patince","obecpatince@obecpatince.eu","","0118630671","https://www.obecpatince.sk","https://www.e-obce.sk/obec/patince/patince.html"
"Pavcinalehota","obec@pavcina-lehota.sk","","0118630671","https://www.pavcinalehota.sk","https://www.e-obce.sk/obec/pavcinalehota/pavcina-lehota.html"
"Pavlany","obec.pavlany@gmail.com","","0118630671","","https://www.e-obce.sk/obec/pavlany/pavlany.html"
"Pavlice","info@pavlice.sk","","0118630671","https://www.pavlice.sk","https://www.e-obce.sk/obec/pavlice/pavlice.html"
"Pavlova","info@obecpavlova.sk","obec.pavlova@zoznam.sk","0118630671","https://www.obecpavlova.sk","https://www.e-obce.sk/obec/pavlova/pavlova.html"
"Pavlovaves","info@pavlovaves.sk","oupavlovaves@stuffnet.sk","0118630671","https://www.pavlovaves.sk","https://www.e-obce.sk/obec/pavlovaves/pavlova-ves.html"
"Pavlovce","podatelna@pavlovce.eu","starosta@pavlovce.eu","0118630671","https://www.pavlovce.eu","https://www.e-obce.sk/obec/pavlovce/pavlovce.html"
"Pavlovce_vranov","obecpavlovce@gmail.com","","0118630671","https://www.obecpavlovce.sk","https://www.e-obce.sk/obec/pavlovce_vranov/pavlovce.html"
"Pavlovcenaduhom","pavlovce@pavlovce.sk","","0118630671","https://www.pavlovce.sk","https://www.e-obce.sk/obec/pavlovcenaduhom/pavlovce-nad-uhom.html"
"Pazit","starosta@obecpazit.sk","podatelna@obecpazit.sk","0118630671","https://www.obecpazit.sk","https://www.e-obce.sk/obec/pazit/pazit.html"
"Pcoline","obecpcoline@azet.sk","","0118630671","https://www.pcoline.sk","https://www.e-obce.sk/obec/pcoline/pcoline.html"
"Pecenady","info@pecenady.sk","starosta@pecenady.sk","0118630671","https://www.pecenady.sk","https://www.e-obce.sk/obec/pecenady/pecenady.html"
"Pecenany","urad@obecpecenany.sk","","0118630671","","https://www.e-obce.sk/obec/pecenany/pecenany.html"
"Pecenice","obec.pecenice@gmail.com","","0118630671","https://http://pecenice.e-obce.sk","https://www.e-obce.sk/obec/pecenice/pecenice.html"
"Pecovskanovaves","obec@pecovska.sk","sekretariat@pecovska.sk","0118630671","https://www.pecovska.sk","https://www.e-obce.sk/obec/pecovskanovaves/pecovska-nova-ves.html"
"Peder","peder@peder.sk","ocupeder@gmail.com","0118630671","https://www.peder.sk","https://www.e-obce.sk/obec/peder/peder.html"
"Perin chym","perin-chym@perín-chym.sk","obecperin@gmail.com","0118630671","https://www.perin-chym.sk","https://www.e-obce.sk/obec/perin-chym/perin---chym.html"
"Pernek","starosta@pernek.sk","","0118630671","https://www.pernek.sk","https://www.e-obce.sk/obec/pernek/pernek.html"
"Petkovce","obec.petkovce@gmail.com","","0118630671","https://www.petkovce.sk","https://www.e-obce.sk/obec/petkovce/petkovce.html"
"Petrikovce","oupetrikovce@stonline.sk","","0118630671","","https://www.e-obce.sk/obec/petrikovce/petrikovce.html"
"Petrova","petrova2@post.sk","","0118630671","https://www.obecpetrova.sk","https://www.e-obce.sk/obec/petrova/petrova.html"
"Petrovalehota","starosta@petrovalehota.sk","ekonom@petrovalehota.sk","0118630671","https://www.petrovalehota.sk","https://www.e-obce.sk/obec/petrovalehota/petrova-lehota.html"
"Petrovaves","starosta.petrovaves@gmail.com","","0118630671","https://www.petrovaves.sk","https://www.e-obce.sk/obec/petrovaves/petrova-ves.html"
"Petrovany","petrovany@petrovany.sk","","0118630671","https://www.petrovany.sk","https://www.e-obce.sk/obec/petrovany/petrovany.html"
"Petrovce","petrovcers@petrovce.sk","","0118630671","https://www.petrovce.sk","https://www.e-obce.sk/obec/petrovce/petrovce.html"
"Petrovce kosice","","","0118630671","https://www.petrovcehuta.sk","https://www.e-obce.sk/obec/petrovce-kosice/petrovce.html"
"Petrovce vranov","obecpetrovce@gmail.com","","0118630671","https://www.obecpetrovce.sk","https://www.e-obce.sk/obec/petrovce-vranov/petrovce.html"
"Petrovcenadlaborcom","ocu-petrovce@dalnet.sk","obecpnl@obecpnl.eu","0118630671","https://www.obecpnl.eu","https://www.e-obce.sk/obec/petrovcenadlaborcom/petrovce-nad-laborcom.html"
"Petrovice","obecpetrovice@obecpetrovice.info","starosta@obecpetrovice.info","0118630671","https://www.obecpetrovice.info","https://www.e-obce.sk/obec/petrovice/petrovice.html"
"Petrovo","obecpetrovo@centrum.sk","","0118630671","https://www.obecpetrovo.sk","https://www.e-obce.sk/obec/petrovo/petrovo.html"
"Pezinok","roman.macs@msupezinok.sk","peter.stetka@msupezinok.sk","0118630671","https://www.pezinok.sk","https://www.e-obce.sk/obec/pezinok/pezinok.html"
"Piestany","msu@piestany.sk","sekretariat@piestany.sk","0118630671","https://www.piestany.sk","https://www.e-obce.sk/obec/piestany/piestany.html"
"Pichne","obecpichne@gmail.com","","0118630671","https://www.pichne.sk","https://www.e-obce.sk/obec/pichne/pichne.html"
"Pilazc","podatelna@obecpila.eu","","0118630671","https://www.obecpila.eu","https://www.e-obce.sk/obec/pilazc/pila.html"
"Pilalc","pilaobec@gmail.com","","0118630671","https://www.pila-obec.sk","https://www.e-obce.sk/obec/pilalc/pila.html"
"Pila","ou@obecpila.sk","starosta@obecpila.sk","0118630671","https://www.obecpila.sk","https://www.e-obce.sk/obec/pila/pila.html"
"Pincina","obec@pincina.sk","starosta@pincina.sk","0118630671","https://www.pincina.sk","https://www.e-obce.sk/obec/pincina/pincina.html"
"Pinkovce","ocupinkovce@vknet.sk","nataliamenkoova@azet.sk","0118630671","https://www.pinkovce.sk","https://www.e-obce.sk/obec/pinkovce/pinkovce.html"
"Piskorovce","opiskorovce@gmail.com","","0118630671","https://www.obecpiskorovce.sk","https://www.e-obce.sk/obec/piskorovce/piskorovce.html"
"Pitelova","info@pitelova.eu","starosta@pitelova.eu","0118630671","https://www.pitelova.eu","https://www.e-obce.sk/obec/pitelova/pitelova.html"
"Plastovce","plastovce@plastovce.sk","starosta@plastovce.sk","0118630671","https://www.plastovce.sk","https://www.e-obce.sk/obec/plastovce/plastovce.html"
"Plavevozokany","starostka@obecplavevozokany.sk","","0118630671","https://www.obecplavevozokany.sk","https://www.e-obce.sk/obec/plavevozokany/plave-vozokany.html"
"Plaveckepodhradie","starosta@ppodhradie.sk","","0118630671","https://www.ppodhradie.sk","https://www.e-obce.sk/obec/plaveckepodhradie/plavecke-podhradie.html"
"Plaveckymikulas","obec@plaveckymikulas.sk","starosta@plaveckymikulas.sk","0118630671","https://www.plaveckymikulas.sk","https://www.e-obce.sk/obec/plaveckymikulas/plavecky-mikulas.html"
"Plaveckypeter","obec@plaveckypeter.sk","starosta@plaveckypeter.sk","0118630671","https://www.plaveckypeter.sk","https://www.e-obce.sk/obec/plaveckypeter/plavecky-peter.html"
"Plaveckystvrtok","urad@obecplaveckystvrtok.sk","","0118630671","https://www.obecplaveckystvrtok.sk","https://www.e-obce.sk/obec/plaveckystvrtok/plavecky-stvrtok.html"
"Plavec","ocu@plavec.sk","","0118630671","https://www.plavec.sk","https://www.e-obce.sk/obec/plavec/plavec.html"
"Plavnica","obec@plavnica.sk","","0118630671","https://www.plavnica.sk","https://www.e-obce.sk/obec/plavnica/plavnica.html"
"Plechotice","ocu@plechotice.sk","","0118630671","https://www.plechotice.sk","https://www.e-obce.sk/obec/plechotice/plechotice.html"
"Ples","obecnyurad.ples@centrum.sk","","0118630671","https://www.obecples.biznisweb.sk","https://www.e-obce.sk/obec/ples/ples.html"
"Plesivec","starostka@obecplesivec.sk","","0118630671","https://www.obecplesivec.sk","https://www.e-obce.sk/obec/plesivec/plesivec.html"
"Plevnik drienove","obec@plevnik.sk","starosta@plevnik-drienove.sk","0118630671","https://www.plevnik-drienove.sk","https://www.e-obce.sk/obec/plevnik-drienove/plevnik--drienove.html"
"Pliesovce","obec@pliesovce.sk","","0118630671","https://www.pliesovce.sk","https://www.e-obce.sk/obec/pliesovce/pliesovce.html"
"Ploske","obecploske@centrum.sk","","0118630671","","https://www.e-obce.sk/obec/ploske/ploske.html"
"Ploske kosice","obecploske@netkosice.sk","obecploske@msprofi.sk","0118630671","https://www.ploske.ocu.sk","https://www.e-obce.sk/obec/ploske-kosice/ploske.html"
"Pobedim","obec.pobedim@pobedim.sk","starosta.pobedim@pobedim.sk","0118630671","https://www.pobedim.sk","https://www.e-obce.sk/obec/pobedim/pobedim.html"
"Pocarova","pocarova@pocarova.sk","","0118630671","https://www.pocarova.sk","https://www.e-obce.sk/obec/pocarova/pocarova.html"
"Pocuvadlo","obec.pocuvadlo@gmail.com","","0118630671","","https://www.e-obce.sk/obec/pocuvadlo/pocuvadlo.html"
"Podbiel","podbiel@podbiel.sk","info@podbiel.sk","0118630671","https://www.podbiel.sk","https://www.e-obce.sk/obec/podbiel/podbiel.html"
"Podbranc","oupodbranc@podbranc.sk","starosta@podbranc.sk","0118630671","https://www.podbranc.sk","https://www.e-obce.sk/obec/podbranc/podbranc.html"
"Podbrezova","starosta@podbrezova.sk","info@podbrezova.sk","0118630671","https://www.podbrezova.sk","https://www.e-obce.sk/obec/podbrezova/podbrezova.html"
"Podhajska","obecnyurad@obecpodhajska.sk","starosta@obecpodhajska.sk","0118630671","https://www.obecpodhajska.sk","https://www.e-obce.sk/obec/podhajska/podhajska.html"
"Podhorany nitra","obecpodhorany@wircom.sk","","0118630671","https://www.podhorany.sk","https://www.e-obce.sk/obec/podhorany-nitra/podhorany.html"
"Podhorany","obecpodhorany@maldur.sk","sekretariat@maldur.sk","0118630671","https://www.maldur.sk","https://www.e-obce.sk/obec/podhorany/podhorany.html"
"Podhorany presov","info@podhorany.eu","","0118630671","https://www.podhorany.eu","https://www.e-obce.sk/obec/podhorany-presov/podhorany.html"
"Podhorie","obecnyurad@podhorie.sk","starosta@podhorie.sk","0118630671","https://www.podhorie.sk","https://www.e-obce.sk/obec/podhorie/podhorie.html"
"Podhorieza","podhorie@obecpodhorie.info","starosta@obecpodhorie.info","0118630671","https://www.obecpodhorie.info","https://www.e-obce.sk/obec/podhorieza/podhorie.html"
"Podhorod","podhorod@lekosonline.sk","podhorod@podhorod.sk","0118630671","https://www.podhorod.sk","https://www.e-obce.sk/obec/podhorod/podhorod.html"
"Podhradie topolcany","obecpodhradie@topolcany.net","obecpodhradie@obecpodhradie.sk","0118630671","https://www.obecpodhradie.sk","https://www.e-obce.sk/obec/podhradie-topolcany/podhradie.html"
"Podhradie prievidza","podhradie@prievidzanet.sk","podatelna@podhradie.eu","0118630671","https://www.podhradie.eu","https://www.e-obce.sk/obec/podhradie-prievidza/podhradie.html"
"Podhradie","starosta@podhradie-martin.sk","","0118630671","https://www.podhradie-martin.sk","https://www.e-obce.sk/obec/podhradie/podhradie.html"
"Podhradik","obecpodhradik@gmail.com","","0118630671","https://www.podhradik.sk","https://www.e-obce.sk/obec/podhradik/podhradik.html"
"Podkonice","podkonice@podkonice.sk","starosta@podkonice.sk","0118630671","https://www.podkonice.sk","https://www.e-obce.sk/obec/podkonice/podkonice.html"
"Podkrivan","obecpodkrivan@gmail.com","starosta@obecpodkrivan.sk","0118630671","https://www.obecpodkrivan.sk","https://www.e-obce.sk/obec/podkrivan/podkrivan.html"
"Podkylava","info@podkylava.sk","starosta@podkylava.sk","0118630671","https://www.podkylava.sk","https://www.e-obce.sk/obec/podkylava/podkylava.html"
"Podluzany","podluzany@imilsoft.sk","starosta@obec-podluzany.sk","0118630671","https://www.obec-podluzany.sk","https://www.e-obce.sk/obec/podluzany/podluzany.html"
"Podluzany banovcenadbebravou","ocupodluzany@slovanet.sk","starosta@podluzany.eu","0118630671","https://www.podluzany.eu ","https://www.e-obce.sk/obec/podluzany-banovcenadbebravou/podluzany.html"
"Podolie","starosta@podolie.sk","podolie@podolie.sk","0118630671","https://www.podolie.sk","https://www.e-obce.sk/obec/podolie/podolie.html"
"Podolinec","mupodolinec@podolinec.eu","","0118630671","https://www.podolinec.eu","https://www.e-obce.sk/obec/podolinec/podolinec.html"
"Podrecany","obec@podrecany.sk","","0118630671","https://www.podrecany.sk","https://www.e-obce.sk/obec/podrecany/podrecany.html"
"Podskalie","obec.podskalie@gmail.com","","0118630671","","https://www.e-obce.sk/obec/podskalie/podskalie.html"
"Podturen","obec@podturen.sk","","0118630671","https://www.podturen.sk","https://www.e-obce.sk/obec/podturen/podturen.html"
"Podvysoka","obec@podvysoka.sk,","","0118630671","https://www.podvysoka.sk","https://www.e-obce.sk/obec/podvysoka/podvysoka.html"
"Podzamcok","obec@podzamcok.sk","","0118630671","https://www.podzamcok.sk","https://www.e-obce.sk/obec/podzamcok/podzamcok.html"
"Pohorela","obec@pohorela.sk","starosta@pohorela.sk","0118630671","https://www.pohorela.sk","https://www.e-obce.sk/obec/pohorela/pohorela.html"
"Pohranice","starostka@pohranice.sk","","0118630671","https://www.pohranice.sk","https://www.e-obce.sk/obec/pohranice/pohranice.html"
"Pohronskapolhora","ppolhora@ppolhora.sk","starosta@ppolhora.sk","0118630671","https://www.ppolhora.sk","https://www.e-obce.sk/obec/pohronskapolhora/pohronska-polhora.html"
"Pohronskybukovec","obec.pohronskybukovec@zoznam.sk","","0118630671","https://www.pohronskybukovec.sk","https://www.e-obce.sk/obec/pohronskybukovec/pohronsky-bukovec.html"
"Pohronskyruskov","info@pohronskyruskov.sk","starosta@pohronskyruskov.sk","0118630671","https://www.pohronskyruskov.sk","https://www.e-obce.sk/obec/pohronskyruskov/pohronsky-ruskov.html"
"Pochabany","obecpochabany@gmail.com","","0118630671","https://www.obecpochabany.sk","https://www.e-obce.sk/obec/pochabany/pochabany.html"
"Pokryvac","obecpokryvac@gmail.com","urad@obec-pokryvac.sk","0118630671","https://www.obec-pokryvac.sk ","https://www.e-obce.sk/obec/pokryvac/pokryvac.html"
"Polanovce","obu@polanovce.sk","","0118630671","https://www.polanovce.sk","https://www.e-obce.sk/obec/polanovce/polanovce.html"
"Polany","obecpolany@gmail.com","","0118630671","https://www.obecpolany.sk","https://www.e-obce.sk/obec/polany/polany.html"
"Poliakovce","starosta@poliakovce.sk","","0118630671","https://www.poliakovce.ocu.sk","https://www.e-obce.sk/obec/poliakovce/poliakovce.html"
"Polianka","obecpolianka@obecpolianka.sk","pavol.knazsky@polianka.dcom.sk","0118630671","https://www.obecpolianka.sk","https://www.e-obce.sk/obec/polianka/polianka.html"
"Polichno","polichno@polichno.sk","kysel@polichno.sk","0118630671","https://www.polichno.sk/wp/","https://www.e-obce.sk/obec/polichno/polichno.html"
"Polina","obecpolina@gmail.com","info@polina.sk","0118630671","https://www.polina.sk","https://www.e-obce.sk/obec/polina/polina.html"
"Polnykesov","obec@polnykesov.eu","starostka@polnykesov.eu","0118630671","https://www.polnykesov.eu","https://www.e-obce.sk/obec/polnykesov/polny-kesov.html"
"Poloma","podatelna@poloma.sk","starosta@poloma.sk","0118630671","https://www.poloma.sk","https://www.e-obce.sk/obec/poloma/poloma.html"
"Polomka","starosta@polomka.sk","sekretariat@polomka.sk","0118630671","https://www.polomka.sk","https://www.e-obce.sk/obec/polomka/polomka.html"
"Poltar","mesto@poltar.sk","prednosta@poltar.sk","0118630671","https://www.poltar.sk","https://www.e-obce.sk/obec/poltar/poltar.html"
"Poluvsie","poluvsie@poluvsie.sk","martin.sujan@poluvsie.sk","0118630671","https://www.poluvsie.sk","https://www.e-obce.sk/obec/poluvsie/poluvsie.html"
"Pongracovce","","","0118630671","https://www.pongracovce.sk","https://www.e-obce.sk/obec/pongracovce/pongracovce.html"
"Poniky","poniky@poniky.sk","starostka@poniky.sk","0118630671","https://www.poniky.sk","https://www.e-obce.sk/obec/poniky/poniky.html"
"Poprad","podatelna@msupoprad.sk","","0118630671","https://www.poprad.sk","https://www.e-obce.sk/obec/poprad/poprad.html"
"Poproc","","","0118630671","","https://www.e-obce.sk/obec/poproc/poproc.html"
"Poproc kosice","sekretariat@poproc.sk","starosta@poproc.sk","0118630671","https://www.poproc.sk","https://www.e-obce.sk/obec/poproc-kosice/poproc.html"
"Popudinskemocidlany","obec@popudinskemocidlany.sk","starosta@popudinskemocidlany.sk","0118630671","https://www.popudinskemocidlany.sk","https://www.e-obce.sk/obec/popudinskemocidlany/popudinske-mocidlany.html"
"Porac","obecporac@demax.sk","","0118630671","https://www.porac.sk","https://www.e-obce.sk/obec/porac/porac.html"
"Poriadie","ocuporiadie@poriadie.sk","","0118630671","https://www.poriadie.sk","https://www.e-obce.sk/obec/poriadie/poriadie.html"
