email,nazov_obce,okres,url_obce
"info@obecochtina.sk","Ochtina","","https://www.taxinearme.sk/obec/ochtina"
"info@okoc.sk","Okoc","","https://www.taxinearme.sk/obec/okoc"
"info@okolicnanaostrove.sk","Okolicna na ostrove","","https://www.taxinearme.sk/obec/okolicna-na-ostrove"
"urad@obecokruhle.sk","Okruhle","","https://www.taxinearme.sk/obec/okruhle"
"obecokruzna@azet.sk","Okruzna","","https://www.taxinearme.sk/obec/okruzna"
"ouolcnava@gmail.com","Olcnava","Spišská Nová Ves","https://www.taxinearme.sk/obec/olcnava"
"obec@oldza.sk","Oldza","","https://www.taxinearme.sk/obec/oldza"
"obecolejnikov@gmail.com","Olejnikov","","https://www.taxinearme.sk/obec/olejnikov"
"urad@obecolesna.sk","Olesna","","https://www.taxinearme.sk/obec/olesna"
"obecolka@satlan.sk","Olka","","https://www.taxinearme.sk/obec/olka"
"obecolovary@gmail.com","Olovary","","https://www.taxinearme.sk/obec/olovary"
"obecolsavce@centrum.sk","Olsavce","","https://www.taxinearme.sk/obec/olsavce"
"ocuolsavica@gmail.com","Olsavica","","https://www.taxinearme.sk/obec/olsavica"
"obecolsavka37@gmail.com","Olsavka","","https://www.taxinearme.sk/obec/olsavka"
"olsavka.obec@gmail.com","Olsavka stropkov","","https://www.taxinearme.sk/obec/olsavka-stropkov"
"obec.olsinkov@gmail.com","Olsinkov","","https://www.taxinearme.sk/obec/olsinkov"
"info@obecolsov.sk","Olsov","","https://www.taxinearme.sk/obec/olsov"
"info@obecolsovany.sk","Olsovany","","https://www.taxinearme.sk/obec/olsovany"
"ouo@post.sk","Omastina","","https://www.taxinearme.sk/obec/omastina"
"starosta@omsenie.sk","Omsenie","","https://www.taxinearme.sk/obec/omsenie"
"obec@ondavskematiasovce.sk","Ondavskematiasovce","","https://www.taxinearme.sk/obec/ondavskematiasovce"
"obec.ondrasova@centrum.sk","Ondrasova","","https://www.taxinearme.sk/obec/ondrasova"
"ondrasovce@post.sk","Ondrasovce","","https://www.taxinearme.sk/obec/ondrasovce"
"obecondrejovce@obecondrejovce.sk","Ondrejovce","Levice","https://www.taxinearme.sk/obec/ondrejovce"
"obecopatka@gmail.com","Opatka","","https://www.taxinearme.sk/obec/opatka"
"starosta@opatovce.sk","Opatovce","Trenčín","https://www.taxinearme.sk/obec/opatovce"
"ocu@opatovcenadnitrou.sk","Opatovcenadnitrou","","https://www.taxinearme.sk/obec/opatovcenadnitrou"
"ocuonves@gmail.com","Opatovskanovaves","","https://www.taxinearme.sk/obec/opatovskanovaves"
"info@opava.sk","Opava","Veľký Krtíš","https://www.taxinearme.sk/obec/opava"
"obecopina@centrum.sk","Opina","","https://www.taxinearme.sk/obec/opina"
"obec@opoj.sk","Opoj","Trnava","https://www.taxinearme.sk/obec/opoj"
"oponice@gmail.com","Oponice","Topoľčany","https://www.taxinearme.sk/obec/oponice"
"obec@oravce.sk","Oravce","Banská Bystrica","https://www.taxinearme.sk/obec/oravce"
"starosta@oravka.sk","Oravka","","https://www.taxinearme.sk/obec/oravka"
"obec@oravskajasenica.sk","Oravskajasenica","","https://www.taxinearme.sk/obec/oravskajasenica"
"obecnyurad@oravskalesna.sk","Oravskalesna","","https://www.taxinearme.sk/obec/oravskalesna"
"starosta@oravskapolhora.sk","Oravskapolhora","","https://www.taxinearme.sk/obec/oravskapolhora"
"info@oravskaporuba.sk","Oravskaporuba","","https://www.taxinearme.sk/obec/oravskaporuba"
"starosta.maslanak@oravskevesele.sk","Oravskevesele","","https://www.taxinearme.sk/obec/oravskevesele"
"oravskybielypotok@bsk.sk","Oravskybielypotok","","https://www.taxinearme.sk/obec/oravskybielypotok"
"podatelna@oravskypodzamok.sk","Oravskypodzamok","","https://www.taxinearme.sk/obec/oravskypodzamok"
"obec.ordzovany@levonetmail.sk","Ordzoviany","","https://www.taxinearme.sk/obec/ordzoviany"
"obecorechova@lekosonline.sk","Orechova","","https://www.taxinearme.sk/obec/orechova"
"obec@orechovapoton.sk","Orechovapoton","","https://www.taxinearme.sk/obec/orechovapoton"
"oreske@3gpsnet.sk","Oreske michalovce","","https://www.taxinearme.sk/obec/oreske-michalovce"
"obec.oreske@gmail.com","Oreske","","https://www.taxinearme.sk/obec/oreske"
"oresany@wircom.sk","Oresany","","https://www.taxinearme.sk/obec/oresany"
"obecorlov@slnet.sk","Orlov","Stará Ľubovňa","https://www.taxinearme.sk/obec/orlov"
"obec@orovnica.eu","Orovnica","Žarnovica","https://www.taxinearme.sk/obec/orovnica"
"ortutova@ortutova.sk","Ortutova","","https://www.taxinearme.sk/obec/ortutova"
"osadka.ocu@gmail.com","Osadka","","https://www.taxinearme.sk/obec/osadka"
"obec.osadne@azet.sk","Osadne","","https://www.taxinearme.sk/obec/osadne"
"obecosikov@obecosikov.sk","Osikov","Bardejov","https://www.taxinearme.sk/obec/osikov"
"starosta@oslany.sk","Oslany","Prievidza","https://www.taxinearme.sk/obec/oslany"
"obec@osrblie.sk","Osrblie","Brezno","https://www.taxinearme.sk/obec/osrblie"
"obec@ostraluka.sk","Ostraluka","","https://www.taxinearme.sk/obec/ostraluka"
"ostratice@zoznam.sk","Ostratice","Partizánske","https://www.taxinearme.sk/obec/ostratice"
"ocuostrov@gmail.com","Ostrov kosice","","https://www.taxinearme.sk/obec/ostrov-kosice"
"obecostrov@obecostrov.sk","Ostrov","Piešťany","https://www.taxinearme.sk/obec/ostrov-piestany"
"obecostrovany@obecostrovany.sk","Ostrovany","Sabinov","https://www.taxinearme.sk/obec/ostrovany"
"obec@ostrygrun.sk","Ostrygrun","","https://www.taxinearme.sk/obec/ostrygrun"
"obecosturna@neton.sk","Osturna","","https://www.taxinearme.sk/obec/osturna"
"obec.osuske@gmail.com","Osuske","","https://www.taxinearme.sk/obec/osuske"
"oscadnica@oscadnica.sk","Oscadnica","","https://www.taxinearme.sk/obec/oscadnica"
"obec@otrhanky.sk","Otrhanky","","https://www.taxinearme.sk/obec/otrhanky"
"starosta@otrocok.sk","Otrocok","","https://www.taxinearme.sk/obec/otrocok"
"obecovciarsko@gmail.com","Ovciarsko","","https://www.taxinearme.sk/obec/ovciarsko"
"ovcie@ovcie.sk","Ovcie","","https://www.taxinearme.sk/obec/ovcie"
"sekretariat@ozdin.sk","Ozdin","","https://www.taxinearme.sk/obec/ozdin"
"obecozdany@obecozdany.sk","Ozdany","","https://www.taxinearme.sk/obec/ozdany"
"obec.paca@centrum.sk","Paca","","https://www.taxinearme.sk/obec/paca"
"oupadan@panelnet.sk","Padan","","https://www.taxinearme.sk/obec/padan"
"ocu.padarovce@rsnet.sk","Padarovce","Rimavská Sobota","https://www.taxinearme.sk/obec/padarovce"
"pakostov24@gmail.com","Pakostov","Humenné","https://www.taxinearme.sk/obec/pakostov"
"starostka@obecpalarikovo.sk","Palarikovo","","https://www.taxinearme.sk/obec/palarikovo"
"oupalin@minet.sk","Palin","","https://www.taxinearme.sk/obec/palin"
"obecpalota@zoznam.sk","Palota","Medzilaborce","https://www.taxinearme.sk/obec/palota"
"obec.pana@gmail.com","Pana","","https://www.taxinearme.sk/obec/pana"
"obec@panickedravce.sk","Panickedravce","","https://www.taxinearme.sk/obec/panickedravce"
"obecpanovce@gmail.com","Panovce","","https://www.taxinearme.sk/obec/panovce"
"ou.papin@obecpapin.sk","Papin","","https://www.taxinearme.sk/obec/papin"
"papradno@papradno.sk","Papradno","Považská Bystrica","https://www.taxinearme.sk/obec/papradno"
"ocu@parchovany.sk","Parchovany","Trebišov","https://www.taxinearme.sk/obec/parchovany"
"parihuzovce@gmail.com","Parihuzovce","Snina","https://www.taxinearme.sk/obec/parihuzovce"
"ocuparnica@dkubin.sk","Parnica","","https://www.taxinearme.sk/obec/parnica"
"ou@partizanskalupca.com","Partizanska_lupca","","https://www.taxinearme.sk/obec/partizanska-lupca"
"primator@partizanske.sk","Partizanske","","https://www.taxinearme.sk/obec/partizanske"
"pastovce@pastovce.sk","Pastovce","Levice","https://www.taxinearme.sk/obec/pastovce"
"starosta@pastuchov.sk","Pastuchov","Hlohovec","https://www.taxinearme.sk/obec/pastuchov"
"obec@paskova.sk","Paskova","","https://www.taxinearme.sk/obec/paskova"
"obec@pastinazavada.sk","Pastinazavada","","https://www.taxinearme.sk/obec/pastinazavada"
"starosta@obecpata.sk","Pata","Galanta","https://www.taxinearme.sk/obec/pata"
"obecpatas@real-net.sk","Patas","","https://www.taxinearme.sk/obec/patas"
"obecpatince@obecpatince.eu","Patince","Komárno","https://www.taxinearme.sk/obec/patince"
"obec@pavcina-lehota.sk","Pavcinalehota","","https://www.taxinearme.sk/obec/pavcinalehota"
"obec.pavlany@gmail.com","Pavlany","","https://www.taxinearme.sk/obec/pavlany"
"info@pavlice.sk","Pavlice","Trnava","https://www.taxinearme.sk/obec/pavlice"
"info@obecpavlova.sk","Pavlova","","https://www.taxinearme.sk/obec/pavlova"
"info@pavlovaves.sk","Pavlovaves","","https://www.taxinearme.sk/obec/pavlovaves"
"podatelna@pavlovce.eu","Pavlovce","Rimavská Sobota","https://www.taxinearme.sk/obec/pavlovce-rimavska-sobota"
"obecpavlovce@gmail.com","Pavlovce_vranov","","https://www.taxinearme.sk/obec/pavlovce-vranov"
"pavlovce@pavlovce.sk","Pavlovcenaduhom","","https://www.taxinearme.sk/obec/pavlovcenaduhom"
"starosta@obecpazit.sk","Pazit","","https://www.taxinearme.sk/obec/pazit"
"obecpcoline@azet.sk","Pcoline","","https://www.taxinearme.sk/obec/pcoline"
"info@pecenady.sk","Pecenady","","https://www.taxinearme.sk/obec/pecenady"
"urad@obecpecenany.sk","Pecenany","","https://www.taxinearme.sk/obec/pecenany"
"obec.pecenice@gmail.com","Pecenice","","https://www.taxinearme.sk/obec/pecenice"
"obec@pecovska.sk","Pecovskanovaves","","https://www.taxinearme.sk/obec/pecovskanovaves"
"peder@peder.sk","Peder","Košice-okolie","https://www.taxinearme.sk/obec/peder"
"perin-chym@perín-chym.sk","Perin chym","","https://www.taxinearme.sk/obec/perin-chym"
"starosta@pernek.sk","Pernek","Malacky","https://www.taxinearme.sk/obec/pernek"
"obec.petkovce@gmail.com","Petkovce","Vranov nad Topľou","https://www.taxinearme.sk/obec/petkovce"
"oupetrikovce@stonline.sk","Petrikovce","Michalovce","https://www.taxinearme.sk/obec/petrikovce"
"petrova2@post.sk","Petrova","","https://www.taxinearme.sk/obec/petrova"
"starosta@petrovalehota.sk","Petrovalehota","","https://www.taxinearme.sk/obec/petrovalehota"
"starosta.petrovaves@gmail.com","Petrovaves","","https://www.taxinearme.sk/obec/petrovaves"
"petrovany@petrovany.sk","Petrovany","Prešov","https://www.taxinearme.sk/obec/petrovany"
"petrovcers@petrovce.sk","Petrovce","Rimavská Sobota","https://www.taxinearme.sk/obec/petrovce-rimavska-sobota"
"obecpetrovce@gmail.com","Petrovce vranov","","https://www.taxinearme.sk/obec/petrovce-vranov"
"ocu-petrovce@dalnet.sk","Petrovcenadlaborcom","","https://www.taxinearme.sk/obec/petrovcenadlaborcom"
"obecpetrovice@obecpetrovice.info","Petrovice","Bytča","https://www.taxinearme.sk/obec/petrovice"
"obecpetrovo@centrum.sk","Petrovo","Rožňava","https://www.taxinearme.sk/obec/petrovo"
"roman.macs@msupezinok.sk","Pezinok","Pezinok","https://www.taxinearme.sk/obec/pezinok"
"msu@piestany.sk","Piestany","","https://www.taxinearme.sk/obec/piestany"
"obecpichne@gmail.com","Pichne","Snina","https://www.taxinearme.sk/obec/pichne"
"podatelna@obecpila.eu","Pilazc","","https://www.taxinearme.sk/obec/pilazc"
"pilaobec@gmail.com","Pilalc","","https://www.taxinearme.sk/obec/pilalc"
"ou@obecpila.sk","Pila","","https://www.taxinearme.sk/obec/pila"
"obec@pincina.sk","Pincina","","https://www.taxinearme.sk/obec/pincina"
"ocupinkovce@vknet.sk","Pinkovce","Sobrance","https://www.taxinearme.sk/obec/pinkovce"
"opiskorovce@gmail.com","Piskorovce","Vranov nad Topľou","https://www.taxinearme.sk/obec/piskorovce"
"info@pitelova.eu","Pitelova","","https://www.taxinearme.sk/obec/pitelova"
"plastovce@plastovce.sk","Plastovce","","https://www.taxinearme.sk/obec/plastovce"
"starostka@obecplavevozokany.sk","Plavevozokany","","https://www.taxinearme.sk/obec/plavevozokany"
"starosta@ppodhradie.sk","Plaveckepodhradie","","https://www.taxinearme.sk/obec/plaveckepodhradie"
"obec@plaveckymikulas.sk","Plaveckymikulas","","https://www.taxinearme.sk/obec/plaveckymikulas"
"obec@plaveckypeter.sk","Plaveckypeter","","https://www.taxinearme.sk/obec/plaveckypeter"
"urad@obecplaveckystvrtok.sk","Plaveckystvrtok","","https://www.taxinearme.sk/obec/plaveckystvrtok"
"ocu@plavec.sk","Plavec","","https://www.taxinearme.sk/obec/plavec"
"obec@plavnica.sk","Plavnica","Stará Ľubovňa","https://www.taxinearme.sk/obec/plavnica"
"ocu@plechotice.sk","Plechotice","Trebišov","https://www.taxinearme.sk/obec/plechotice"
"obecnyurad.ples@centrum.sk","Ples","","https://www.taxinearme.sk/obec/ples"
"starostka@obecplesivec.sk","Plesivec","","https://www.taxinearme.sk/obec/plesivec"
"obec@plevnik.sk","Plevnik drienove","","https://www.taxinearme.sk/obec/plevnik-drienove"
"obec@pliesovce.sk","Pliesovce","","https://www.taxinearme.sk/obec/pliesovce"
"obecploske@centrum.sk","Ploske","","https://www.taxinearme.sk/obec/ploske"
"obecploske@netkosice.sk","Ploske kosice","","https://www.taxinearme.sk/obec/ploske-kosice"
"obec.pobedim@pobedim.sk","Pobedim","Nové Mesto nad Váhom","https://www.taxinearme.sk/obec/pobedim"
"pocarova@pocarova.sk","Pocarova","","https://www.taxinearme.sk/obec/pocarova"
"obec.pocuvadlo@gmail.com","Pocuvadlo","","https://www.taxinearme.sk/obec/pocuvadlo"
"podbiel@podbiel.sk","Podbiel","Tvrdošín","https://www.taxinearme.sk/obec/podbiel"
"oupodbranc@podbranc.sk","Podbranc","","https://www.taxinearme.sk/obec/podbranc"
"starosta@podbrezova.sk","Podbrezova","","https://www.taxinearme.sk/obec/podbrezova"
"obecnyurad@obecpodhajska.sk","Podhajska","","https://www.taxinearme.sk/obec/podhajska"
"obecpodhorany@wircom.sk","Podhorany nitra","","https://www.taxinearme.sk/obec/podhorany-nitra"
"obecpodhorany@maldur.sk","Podhorany","Nitra","https://www.taxinearme.sk/obec/podhorany-nitra"
"info@podhorany.eu","Podhorany presov","","https://www.taxinearme.sk/obec/podhorany-presov"
"obecnyurad@podhorie.sk","Podhorie","Žilina","https://www.taxinearme.sk/obec/podhorie-zilina"
"podhorie@obecpodhorie.info","Podhorieza","","https://www.taxinearme.sk/obec/podhorieza"
"podhorod@lekosonline.sk","Podhorod","","https://www.taxinearme.sk/obec/podhorod"
"obecpodhradie@topolcany.net","Podhradie topolcany","","https://www.taxinearme.sk/obec/podhradie-topolcany"
"podhradie@prievidzanet.sk","Podhradie prievidza","","https://www.taxinearme.sk/obec/podhradie-prievidza"
"starosta@podhradie-martin.sk","Podhradie","Prievidza","https://www.taxinearme.sk/obec/podhradie-prievidza"
"obecpodhradik@gmail.com","Podhradik","","https://www.taxinearme.sk/obec/podhradik"
"podkonice@podkonice.sk","Podkonice","Banská Bystrica","https://www.taxinearme.sk/obec/podkonice"
"obecpodkrivan@gmail.com","Podkrivan","","https://www.taxinearme.sk/obec/podkrivan"
"info@podkylava.sk","Podkylava","Myjava","https://www.taxinearme.sk/obec/podkylava"
"podluzany@imilsoft.sk","Podluzany","","https://www.taxinearme.sk/obec/podluzany"
"ocupodluzany@slovanet.sk","Podluzany banovcenadbebravou","","https://www.taxinearme.sk/obec/podluzany-banovcenadbebravou"
"starosta@podolie.sk","Podolie","Nové Mesto nad Váhom","https://www.taxinearme.sk/obec/podolie"
"mupodolinec@podolinec.eu","Podolinec","","https://www.taxinearme.sk/obec/podolinec"
"obec@podrecany.sk","Podrecany","","https://www.taxinearme.sk/obec/podrecany"
"obec.podskalie@gmail.com","Podskalie","Považská Bystrica","https://www.taxinearme.sk/obec/podskalie"
"obec@podturen.sk","Podturen","","https://www.taxinearme.sk/obec/podturen"
"obec@podvysoka.sk","Podvysoka","","https://www.taxinearme.sk/obec/podvysoka"
"obec@podzamcok.sk","Podzamcok","","https://www.taxinearme.sk/obec/podzamcok"
"obec@pohorela.sk","Pohorela","","https://www.taxinearme.sk/obec/pohorela"
"starostka@pohranice.sk","Pohranice","Nitra","https://www.taxinearme.sk/obec/pohranice"
"ppolhora@ppolhora.sk","Pohronskapolhora","","https://www.taxinearme.sk/obec/pohronskapolhora"
"obec.pohronskybukovec@zoznam.sk","Pohronskybukovec","","https://www.taxinearme.sk/obec/pohronskybukovec"
"info@pohronskyruskov.sk","Pohronskyruskov","","https://www.taxinearme.sk/obec/pohronskyruskov"
"obecpochabany@gmail.com","Pochabany","Bánovce nad Bebravou","https://www.taxinearme.sk/obec/pochabany"
"obecpokryvac@gmail.com","Pokryvac","","https://www.taxinearme.sk/obec/pokryvac"
"obu@polanovce.sk","Polanovce","","https://www.taxinearme.sk/obec/polanovce"
"obecpolany@gmail.com","Polany","","https://www.taxinearme.sk/obec/polany"
"starosta@poliakovce.sk","Poliakovce","Bardejov","https://www.taxinearme.sk/obec/poliakovce"
"obecpolianka@obecpolianka.sk","Polianka","Myjava","https://www.taxinearme.sk/obec/polianka"
"polichno@polichno.sk","Polichno","Lučenec","https://www.taxinearme.sk/obec/polichno"
"obecpolina@gmail.com","Polina","Revúca","https://www.taxinearme.sk/obec/polina"
"obec@polnykesov.eu","Polnykesov","","https://www.taxinearme.sk/obec/polnykesov"
"podatelna@poloma.sk","Poloma","Sabinov","https://www.taxinearme.sk/obec/poloma"
"starosta@polomka.sk","Polomka","Brezno","https://www.taxinearme.sk/obec/polomka"
"mesto@poltar.sk","Poltar","","https://www.taxinearme.sk/obec/poltar"
"poluvsie@poluvsie.sk","Poluvsie","Prievidza","https://www.taxinearme.sk/obec/poluvsie"
"poniky@poniky.sk","Poniky","Banská Bystrica","https://www.taxinearme.sk/obec/poniky"
"podatelna@msupoprad.sk","Poprad","Poprad","https://www.taxinearme.sk/obec/poprad"
"sekretariat@poproc.sk","Poproc kosice","","https://www.taxinearme.sk/obec/poproc-kosice"
"obec@popudinskemocidlany.sk","Popudinskemocidlany","","https://www.taxinearme.sk/obec/popudinskemocidlany"
"obecporac@demax.sk","Porac","","https://www.taxinearme.sk/obec/porac"
"ocuporiadie@poriadie.sk","Poriadie","Myjava","https://www.taxinearme.sk/obec/poriadie"
"porostov@lekosonline.sk","Porostov","Sobrance","https://www.taxinearme.sk/obec/porostov"
"starosta@poruba.sk","Poruba","Prievidza","https://www.taxinearme.sk/obec/poruba"
"poruba@poruba.eu","Porubapodvyhorlatom","","https://www.taxinearme.sk/obec/porubapodvyhorlatom"
"obec@porubka.sk","Porubka kosice","","https://www.taxinearme.sk/obec/porubka-kosice"
"obecporubka@gmail.com","Porubka bardejov","","https://www.taxinearme.sk/obec/porubka-bardejov"
"porubka.humenne@gmail.com","Porubka humenne","","https://www.taxinearme.sk/obec/porubka-humenne"
"ouporubka@obecporubka.sk","Porubka","","https://www.taxinearme.sk/obec/porubka"
"ocu.posa@slovanet.sk","Posa","","https://www.taxinearme.sk/obec/posa"
"obecpotok.ou@gmail.com","Potok","Ružomberok","https://www.taxinearme.sk/obec/potok-ruzomberok"
"starostapotok@zoznam.sk","Potok ruzomberok","","https://www.taxinearme.sk/obec/potok-ruzomberok"
"obec@potoky.sk","Potoky","Stropkov","https://www.taxinearme.sk/obec/potoky"
"obec@potonske-luky.sk","Potonskeluky","","https://www.taxinearme.sk/obec/potonskeluky"
"sekretariat@obecpotor.sk","Potor","","https://www.taxinearme.sk/obec/potor"
"info@potvorice.sk","Potvorice","Nové Mesto nad Váhom","https://www.taxinearme.sk/obec/potvorice"
"podatelna@obec-povazany.sk","Povazany","","https://www.taxinearme.sk/obec/povazany"
"primator@povazska-bystrica.sk","Povazskabystrica","","https://www.taxinearme.sk/obec/povazskabystrica"
"info@obec-povina.sk","Povina","Kysucké Nové Mesto","https://www.taxinearme.sk/obec/povina"
"oupovoda@obecpovoda.sk","Povoda","Dunajská Streda","https://www.taxinearme.sk/obec/povoda"
"povraznik@povraznik.sk","Povraznik","","https://www.taxinearme.sk/obec/povraznik"
"ocupozba@gmail.com","Pozba","Nové Zámky","https://www.taxinearme.sk/obec/pozba"
"ocu.pozdisovce@inmail.sk","Pozdisovce","","https://www.taxinearme.sk/obec/pozdisovce"
"obecpraha@azet.sk","Praha","Lučenec","https://www.taxinearme.sk/obec/praha"
"sekretariat@prakovce.sk","Prakovce","Gelnica","https://www.taxinearme.sk/obec/prakovce"
